Token,Item Name,Customer-facing Name,Variation Name,Unit and Precision,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Current Quantity Seven Bends,New Quantity Seven Bends,Stock Alert Enabled Seven Bends,Stock Alert Count Seven Bends,Tax - Sales Tax (6%)
WRLRJZ6EBNAUI223WPG25ZSQ,Amorpha fruticosa (False Indigo Bush or River Locust),,5 Gallon,,Amofru21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
QMHBRQ6IZQHBNSJJJA5TMHQX,Amorpha nana (Fragrant False Indigo),,Gallon,,Amonan9,"Bright green leaves and showy, upright purple flowers that emerge in summer. Deer resistant. Native to West of MS, not VA. We will sell until out and stop carrying it.

Size: Height: 1' - 2' ; Width: 1' -3'
Light: Sun (Full)
Moisture: Medium,

-

By Denis.prévôt - Own work, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=15861840",Shrub,Shrub,,,,,hidden,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
QMOWCUCPYFI7WVVK67CLY6PS,Amorpha nana (Fragrant False Indigo),,True Gallon,,Amonan12,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
5TCC4WKV6LYP2B37VARII7NL,Amorpha nana (Fragrant False Indigo),,2 Gallon,,Amonan15,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,37.00,,N,,,,,,,0,,,,Y
YPBPUUC25ONQBOIMCUGYJODH,Amorpha nana (Fragrant False Indigo),,3 Gallon,,Amonan18,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
CHD3OQ5ISOGX32C3UKEBT466,Amorpha nana (Fragrant False Indigo),,5 Gallon,,Amonan21,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
6Y7MEEWP5VXVJGCS3QND45MM,Amsonia tabernaemontana (Bluestar),,"4.5"" Pot",,Amstab3,"Easy to grow plant with a variety of uses. An upright, clump-forming plant with light blue, star-like flowers in late spring. Drought Tolerant. Deer tolerant. Tolerates clay soil.

Size: Height: 2' - 3' ; Width: 2' -3'
Light: Sun (Part-Full)
Moisture: Dry, Medium,

-

Photo by David J. Stang [CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0)]
Sten Porse [CC BY-SA (https://creativecommons.org/licenses/by-sa/3.0)]",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,0,,,,Y
K6HGHK4BRHC446SOEMZ3EP2M,Amsonia tabernaemontana (Bluestar),,Gallon,,Amstab9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
LGZ7XUTV4GUYGGLFTP3ACFO7,Amsonia tabernaemontana (Bluestar),,True Gallon,,Amstab12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
KRINZZI2C4XZF5AWLPMD4PE6,Anaphalis margaritacea (Pearly Everlasting),,"4.5"" Pot",,Anamar3,"Herbaceous perennial or biennial. Long-lasting, yellowish-white flowers bloom in late summer.  Hairy, soft grey stem. Tolerates frost, most soils, and light shade.   Dioecious.  Dried stalks are perfect for floral arrangements.

Size: Height: 1' - 3' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Medium, 

-

Krzysztof Ziarnek, Kenraiz, CC BY-SA 4.0 , via Wikimedia Commons,  Agnieszka Kwiecień, Nova, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
JQL4D47VSMVABGLCXG2FM6UN,Anaphalis margaritacea (Pearly Everlasting),,Gallon,,Anamar9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
NTPLPOQ2HUVURGRICFUJMC3Q,Anaphalis margaritacea (Pearly Everlasting),,True Gallon,,Anamar12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
TGRMOUTZHPGZDHARKRRFFERR,Andropogon gerardii (Big Bluestem),,"3.5"" Pot",,Andger2,"Tall prairie grass with leaves and stems that change color with the seasons. Grows well in any soil. Deer and drought resistant.

Size: Height: 5' - 8' ; Width: 2' -3'
Light: Sun (Full)
Moisture: Dry, Medium, 

-

Matt Lavin from Bozeman, Montana, USA, CC BY-SA 2.0 , via Wikimedia Commons",Grass,Grass,,,,,visible,Physical good,,,,N,N,N,Y,8.00,,N,,,,,,,35,,,,Y
CROFSMXPVR3XRHQKIDU3JHD5,Andropogon gerardii (Big Bluestem),,"4.5"" Pot",,Andger3,,Grass,Grass,,,,,visible,Physical good,,,,,,,,9.00,,N,,,,,,,0,,,,Y
UVFQSNWMSBJZM5SNMRO7O6WT,Andropogon gerardii (Big Bluestem),,Gallon,,Andger9,,Grass,Grass,,,,,visible,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
2YPGN6234JCKLX2Y5XEBQLR7,Andropogon virginicus (Broom Sedge),,"3.5"" Pot",,Andvir2,"A clump forming grass that turns a golden orange in the fall and winter, creating spectacular views. Does well in poor soils and tolerates salt well.

Size: Height: 2' - 3' ; Width: 2' -3'
Light: Sun (Full)
Moisture: Dry, Medium,

-

By Forest & Kim Starr, CC BY 3.0, https://commons.wikimedia.org/w/index.php?curid=6163753",Grass,Grass,,,,,hidden,Physical good,,,,N,N,N,Y,8.00,,N,,,,,,,0,,,,Y
SSL23H3Q7MHYBDDSFMJTMCVZ,Andropogon virginicus (Broom Sedge),,"4.5"" Pot",,Andvir3,,Grass,Grass,,,,,hidden,Physical good,,,,,,,,9.00,,N,,,,,,,0,,,,Y
6W4HNCT6YUBJXBVXKI7F46W3,Andropogon virginicus (Broom Sedge),,Gallon,,Andvir9,,Grass,Grass,,,,,hidden,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
Q7UPVM4TFQHUOKKTQP5P36QF,Anemone canadensis (Canada Anemone),,"4.5"" Pot",,Anecan3,"Small white flowering plant that forms impressive large colonies through rhizomes.

Size: Height: 1' - 2' ; Width: 2' -2.5'
Light: Sun (Part-Full)
Moisture: Medium, 

-

John B. (Dendroica cerulea), CC BY 2.0 , via Wikimedia Commons,  Krzysztof Ziarnek, Kenraiz, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,,,,-4,,,,Y
VTBRWXJV35DLPCIZZ43N4V7H,Anemone canadensis (Canada Anemone),,Gallon,,Anecan9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
4P3CE7CFM7ODFLYBF4WTLIAK,Anemone canadensis (Canada Anemone),,True Gallon,,Anecan12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
MMWTQGRGCPTEXTFUNDLMMPJP,Anemone virginiana (Tall Anemone),,"4.5"" Pot",,Anevir3,"Occurring in dry, rocky terrain, this perennial can also thrive in moist, humusly soils. In the spring, 1"" five pointed white flowers bloom around a central mound of stamens. Deer, drought, shade tolerant.

Size: Height: 2' - 4' ; Width: 1' -2'
Light: Shade (Part-Full)
Moisture: Medium,

-

Eric Hunt, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,-1,,,,Y
MXLPB4WMCPXKI5JA4NVZNBYD,Anemone virginiana (Tall Anemone),,Gallon,,Anevir9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
TDFDKSDG367M4UYACXYBG2ZX,Anemone virginiana (Tall Anemone),,True Gallon,,Anevir12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
3YK5ZICZXDWRLWYPAK7XEY7I,Antennaria neglecta (Field Pussytoes),,"4.5"" Pot",,Antneg3,"Small mat forming perennial. Wholly stems, leaves and flower heads. White disk like flowers rise on stalk from basal rosette in spring. Dioecious plant. Females produce seed-like achenes. Attracts butterflies.

Size: Height: 0.5' - 1' ; Width: 0.5' -1'
Light: Sun (Part-Full)
Moisture: Dry, Medium,

-

El Grafo, CC BY-SA 3.0 , via Wikimedia Commons
wackybadger, CC BY-SA 2.0 , via Wikimedia Commons
El Grafo, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,-2,,,,Y
SP22LIGE4YYYG6OYR4AUKZXY,Antennaria neglecta (Field Pussytoes),,Gallon,,Antneg9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,3,,,,Y
FRTVD3FSP7YK5EPWY6AVRWLI,Antennaria neglecta (Field Pussytoes),,True Gallon,,Antneg12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
RO6SYI4UYBNZMWFQN72OCJKZ,Antennaria parlinii (Parlin's Pussytoes),,"4.5"" Pot",,Antpar3,"Small mat forming perennial that blooms fuzzy white flower heads in spring.  Larger blooms compared to other species of pussytoes. Drought and rocky soil tolerant.  Attracts butterflies.

Size: Height: 0.5' - 1' ; Width: 0.5' -1'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Aaron Carlson, CC BY 4.0 , via Wikimedia Commons, sonnia hill, CC BY 2.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,87,,,,Y
U3ZUXRQCRS4MKWZURY62BZO4,Antennaria parlinii (Parlin's Pussytoes),,Gallon,,Antpar9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
FIIZGYVSU7FELW5ZCHF2RC45,Antennaria parlinii (Parlin's Pussytoes),,True Gallon,,Antpar12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
OZO5XYNABHBVFIRD5FKDDFEM,Antennaria plantaginifolia (Pussytoes),,"4.5"" Pot",,Antpla3,"Soft, gray foliage. Fuzzy, whitish flower heads with pink bloom in the spring. Can spread to form colonies. Drought and rocky soil Tolerant. Attracts butterflies.

Size: Height: 1' - 1' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Krzysztof Ziarnek, Kenraiz [CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0)], Fritzflohrreynolds, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,6,,,,Y
WJTZBXKQ32O7FOJCL2Q7QXO3,Antennaria plantaginifolia (Pussytoes),,Gallon,,Antpla9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
SAOEZQFDXDIUR2CAUYR6FH7W,Antennaria plantaginifolia (Pussytoes),,True Gallon,,Antpla12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
GYRUG2K32RKJ5QIR4EQGDR7I,Aplectrum hyemale (Adam and Eve Orchid),,"4.5"" Pot",,Aplhye3,"Single leaf from late November to March.  Leaves are pin-striped, with alternating silvery-white and green stripes. Late May to early June, flower stalk emerges with flowers

Size: Height: 1' - 2' ; Width: 0.5' -1'
Light: Shade (Part-Full)
Moisture: Medium, 

-

Allefant, CC BY-SA 4.0 , via Wikimedia Commons,   Allefant, CC BY-SA 4.0 , via Wikimedia Commons,    Choess, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,15.00,,N,,N,,N,,,0,,,,Y
TVB3AQHBT3TB47IOESHYL5FS,Aplectrum hyemale (Adam and Eve Orchid),,Gallon,,Aplhye9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
QP6UXNVCP3L7F3GT24MNF4TZ,Aplectrum hyemale (Adam and Eve Orchid),,True Gallon,,Aplhye12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
LPF3O2UZX54JCOL4XFZWFA7K,Aquilegia canadensis (Eastern Columbine),,"4.5"" Pot",,Aqucan3,"Beautiful, red-and-yellow, bell-shaped hanging flowers bloom in spring and attract hummingbirds. Deer and drought tolerant.

Size: Height: 2' - 3' ; Width: 1' -1'
Light: Shade (Part-Full)
Moisture: Dry, Medium, 

-

Ragesoss, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,143,,,,Y
DEJAXPO5IOQD4M7GRD2PN4RO,Aquilegia canadensis (Eastern Columbine),,Gallon,,Aqucan9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
PRMSOO6763YUSAOKHSUNSOVX,Aquilegia canadensis (Eastern Columbine),,True Gallon,,Aqucan12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
3KFCXDEMP6N2C2GDBSJUVCZ4,Aralia racemosa (Spikenard),,"4.5"" Pot",,Ararac3,"Thicket forming herbacous perennial grows in a shrub like stature.  Dark maroon stem rises above plant blooming green-white flowers that mature to red fruits in fall. Attracts native bees and birds.

Size: Height: 3' - 5' ; Width: 3' - 5'
Light: Shade (Part-Full)
Moisture: Medium, Moist, 

-

Alex Abair, CC BY 4.0 , via Wikimedia Commons,  Cephas, CC BY-SA 4.0 , via Wikimedia Commons,  Laval University, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,0,,,,Y
6OKMO5EF2FTKSXSQSK3AZ4T4,Aralia racemosa (Spikenard),,Gallon,,Ararac9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
DAJ25OWRN32H4EWXMSSAO4D2,Aralia racemosa (Spikenard),,True Gallon,,Ararac12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
3CNZXUG5QPUKTW237XEWE3FW,Arisaema triphyllum (Jack in the Pulpit),,"4.5"" Pot",,Aritri3,"A green and brown hood conceals a ""jack"" covered in purple flowers in late spring. Flower becomes bright red berries in late summer that feed wildlife. Unique, easy to care for.

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Shade (Full)
Moisture: Medium, Moist,

-

???? [CC BY-SA 2.5 CA (https://creativecommons.org/licenses/by-sa/2.5/ca/deed.en)]",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,,,,,,0,,,,Y
MEPBGCZKJ42UZZUYU5E6BIOW,Arisaema triphyllum (Jack in the Pulpit),,Gallon,,Aritri9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
ONWBDKJKN4OEEBMMGGT25NIM,Arisaema triphyllum (Jack in the Pulpit),,True Gallon,,Aritri12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,23.00,,N,,,,,,,0,,,,Y
Y5WXFSYWHEJYVPVWV5PPUOVC,Aristolochia tomentosa (Wooly Dutchmans Pipe),,"4.5"" Pot",,Aritom3,"Deciduous, woody vine with hairy, heart-shaped leaves.  Blooms unique yellow and purple flowers in spring and summer. Native to TN & WV; Not native to VA

Size: Height: 20' - 30' ; 5' - 10'
Light: Sun (Part-Full)
Moisture: Medium,

-",Vine,Vine,,,,,visible,Physical good,,,,N,N,N,Y,25.00,,N,,N,,N,,,0,,,,Y
LCRUX7CIVYOWI33ZYFI3NOYO,Aristolochia tomentosa (Wooly Dutchmans Pipe),,Gallon,,Aritom9,,Vine,Vine,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,N,,,3,,,,Y
TD6APXIVNKMEEK7JD2JJTDEQ,Aristolochia tomentosa (Wooly Dutchmans Pipe),,2 Gallon,,Aritom15,,Vine,Vine,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
S7BOMJEKR65DFSHUCREDV4GT,Aronia arbutifolia (Red Chokeberry),,Gallon,,Aroarb9,"Pink flowers emerge in spring, giving way to clusters of red fruits that can persist to winter. Leaves turn bright red in fall. Can form colonies through suckering. Tolerates clays and boggy soil.

Size: Height: 6' - 8' ; Width: 3' -4'
Light: Sun (Part-Full)
Moisture: Medium, Moist,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

By Photo by David J. Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=107839102
By Daderot - Own work, CC0, https://commons.wikimedia.org/w/index.php?curid=27519289
By Photo by David Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=60779008",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
YXLUNIA4PEBPPDGK3JSVKLLW,Aronia arbutifolia (Red Chokeberry),,True Gallon,,Aroarb12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,52,,,,Y
NSE2D7EZF2IMOOI47344ZBVT,Aronia arbutifolia (Red Chokeberry),,2 Gallon,,Aroarb15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,,,,0,,,,Y
VOZAFVZX6DLEOHRNGHIN3IQA,Aronia arbutifolia (Red Chokeberry),,3 Gallon,,Aroarb18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
HZRHOFHJAPABSJIWKW3LJQ7F,Aronia arbutifolia (Red Chokeberry),,5 Gallon,,Aroarb21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
GK6K67KO5GULTQQ2Y63KM6OY,Aronia melanocarpa (Black Chokeberry),,Gallon,,Aromel9,"Clusters of  white flowers in late spring, with black autumn berries and purple/red fall color. Tolerates wet soil.

Size: Height: 3' - 6' ; Width: 3' -6'
Light: Sun (Part-Full)
Moisture: Medium, Standing Water,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
4Y65WFKAAE6C324BPKY44PHC,Aronia melanocarpa (Black Chokeberry),,True Gallon,,Aromel12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,72,,,,Y
JH742ELOM33KKVZBKHX6R2DY,Aronia melanocarpa (Black Chokeberry),,2 Gallon,,Aromel15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,,,,32,,,,Y
JDSVURQBRC6IRTHDHZ36JXRW,Aronia melanocarpa (Black Chokeberry),,3 Gallon,,Aromel18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,2,,,,Y
C34UALUIDLIHMQR4T744BZFX,Aronia melanocarpa (Black Chokeberry),,5 Gallon,,Aromel21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
PKQEE42J3MPAIH3L5SH4NOLA,Aruncus dioicus (Goatsbeard),,"4.5"" Pot",,Arudio3,"Tall, erect bush found in moist woodlands. Plumes of tiny white flowers rise above the foliage in Spring.

Size: Height: 4' - 6' ; Width: 2' -4'
Light: Shade (Part-Full)
Moisture: Medium, 

-

Agnieszka Kwiecie?, Nova, CC BY-SA 4.0 , via Wikimedia Commons; 
User:Tigerente, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
HEMEFGT4RBLR3DNU33H7ZMN5,Aruncus dioicus (Goatsbeard),,Gallon,,Arudio9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
QRUEJXKVDQ2R4WRFFHBXK2WE,Aruncus dioicus (Goatsbeard),,True Gallon,,Arudio12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
CN74F5MDIOSP2YUN7SVH6OKY,Asarum canadense (Wild Ginger),,"4.5"" Pot",,Asacan3,"Cup-shaped, purple flowers appear in spring grow close to the ground. Great for use as ground cover in shady areas. Deer Tolerant.

Size: Height: 0.5' - 0.5' ; Width: 0.5' -0.5'
Light: Shade (Full)
Moisture: Dry, Moist, 

-

Fritzflohrreynolds, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,15.00,,N,,N,,,,,0,,,,Y
PCL4IF2BGMVRYTTLARRR5OJP,Asarum canadense (Wild Ginger),,Gallon,,Asacan9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
XAJVKI4CXC5F47AFEJHZIE56,Asarum canadense (Wild Ginger),,True Gallon,,Asacan12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,23.00,,N,,,,,,,0,,,,Y
5RKBK5X4M44TIFWCIRO62Y6Z,Asclepias exaltata (Poke Milkweed),,"4.5"" Pot",,Ascexa3,"Perennial wildflower plant in the dogbane family.   Species get their name from the Latin word exaltata, meaning “lofty,” due to  the species tall stature.  Requires moist, acid-to-neutral pH soil with high organic content.  Great plant for the boarders of a pollinator garden

Size: Height: 2' - 7' ; Width: 0.5' -2'
Light: Sun (Part-Full)
Moisture: Medium, 

-

peganum, CC BY-SA 2.0 , via Wikimedia Commons, peganum, CC BY-SA 2.0 , via Wikimedia Commons, Joshua Mayer from Madison, WI, USA, CC BY-SA 2.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,,,,,,11,,,,Y
MOJSWCQK4V74PHBVBDK7LHIV,Asclepias exaltata (Poke Milkweed),,Gallon,,Ascexa9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
EIDKLL6JBFZE3EOJJ44VQRX4,Asclepias exaltata (Poke Milkweed),,True Gallon,,Ascexa12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
KXXL74RUXBQOJN5ALQXSV3JN,Asclepias incarnata (Rose Milkweed),,"4.5"" Pot",,Ascinc3,"Small, fragrant pink flowers appear in tight clusters at end of summer. Surprisingly tolerant of average soil. Butterfly attractant and supports Monarchs. Deer, Clay, and Wet Soil Tolerant.

Size: Height: 4' - 5' ; Width: 2' -3'
Light: Sun (Full)
Moisture: Moist,

-

Jasper Shide, CC0, via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,13.00,,N,,,,,,,-23,,,,Y
SNQ56H3GJPJAG7EZUWW5Y4QA,Asclepias incarnata (Rose Milkweed),,Gallon,,Ascinc9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
44LXKSHD7BXM6RCQ6YZF25KB,Asclepias incarnata (Rose Milkweed),,True Gallon,,Ascinc12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
VRNLMV34B4TBLTAA4WDUVHLH,Asclepias purpurascens (Purple Milkweed),,"4.5"" Pot",,Ascpur3,"Tall milkweed that blooms deep purple and rose pink flowers.  Spreads vigorously through seeds and rhizomes.  Best for naturalized areas.  Drought and deer resistant.  Attracts bees and butterflies.

Size: Height: 2' - 3' ; Width: 1' - 3'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Photo by and (c)2009 Derek Ramsey (Ram-Man), GFDL 1.2 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,N,,N,,,0,,,,Y
SXDTWIQPZEZV5O257QDSAOK5,Asclepias purpurascens (Purple Milkweed),,Gallon,,Ascpur9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
ONXQZ2U5AVIFC2K4W2BLG3EB,Asclepias purpurascens (Purple Milkweed),,True Gallon,,Ascpur12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
MBA5NWN4VHQ7ULCC6VUZMOM7,Asclepias syriaca (Common Milkweed),,"4.5"" Pot",,Ascsyr3,"Milkweed, which native pollinators love, is critically important for monarch butterflies and will vigorously spread to fill a garden.

Size: Height: 4' - 6' ; Width: 0.5' -1'
Light: Sun (Full)
Moisture: Dry, Medium,

-",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,9.00,,N,,,,,,,0,,,,Y
FAWDPBQ6WNQ7SGUTXNSQYYUB,Asclepias syriaca (Common Milkweed),,Gallon,,Ascsyr9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,15.00,,N,,,,,,,0,,,,Y
XTQWRQCZZK35L5K2RVUGINNS,Asclepias syriaca (Common Milkweed),,True Gallon,,Ascsyr12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
3WBGPAW75DFSUXKINM6IINEO,Asclepias tuberosa (Butterfly Weed Milkweed),,"4.5"" Pot",,Asctub3,"Iconic bright, orange flowers are important for monarch butterflies and caterpillars and other pollinators. Drought tolerant. 

Size: Height: 1' - 2' ; Width: 1' -1.5'
Light: Sun (Full)
Moisture: Very Dry, Medium, 

-

miquelon, CC BY 4.0 , via Wikimedia Commons; 
Ragesoss, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,N,,,,,19,,,,Y
3RRJFON3DOC6XTDUDZN6LWOM,Asclepias tuberosa (Butterfly Weed Milkweed),,Gallon,,Asctub9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
YCXTMX4MCQ4RDEEQ3VHBK74V,Asclepias tuberosa (Butterfly Weed Milkweed),,True Gallon,,Asctub12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
PZWPGXGN4YXQLLJPFZZOESA6,Asclepias verticillata (Whorled Milkweed),,"4.5"" Pot",,Ascver3,"Whitish, fragrant flowers bloom in small clusters between June and September. Simple, unbranched stems with long, narrow leaves. Drought and deer tolerant. Attracts butterflies and hummingbirds.

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Shade (Part-Full)
Moisture: Medium,

-

Mason Brock (Masebrock) [Public domain]",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,,,,,,-23,,,,Y
XD7YKP2ID4UOOGHB2DMKST3Z,Asclepias verticillata (Whorled Milkweed),,Gallon,,Ascver9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
J5YSOBGLPAUTN6QUKCFG3CB5,Asclepias verticillata (Whorled Milkweed),,True Gallon,,Ascver12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
